ID товара,Наименование,Цена,Город,Промо цена,Ссылка
3498111,Батончик Zatochito злаковый банан-воздушный рис 22г,"44,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3498111/
3992462,Батончик мюсли DiYes без сахара вишня 25г,"31,10 ₽",Москва и Московская область,"22,90 ₽",https://www.detmir.ru/product/index/id/3992462/
3992463,Батончик мюсли DiYes без сахара лесная ягода 25г,"31,10 ₽",Москва и Московская область,"22,90 ₽",https://www.detmir.ru/product/index/id/3992463/
3294985,Батончик DrDias мюсли на фруктозе в йогурте абрикос 35г,"38,90 ₽",Москва и Московская область,"26,90 ₽",https://www.detmir.ru/product/index/id/3294985/
3467344,Карамель медовая HoneyWay с лимоном и имбирем 30г,219 ₽,Москва и Московская область,"196,90 ₽",https://www.detmir.ru/product/index/id/3467344/
3491231,Снек кукурузный Honest Fields морская соль 30г,"131,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3491231/
3452849,Попкорн Holy Corn шоколад-кокос 50г,"128,90 ₽",Москва и Московская область,"111,90 ₽",https://www.detmir.ru/product/index/id/3452849/
3298573,Батончик Фруктовая Энергия Фрутилад клюква-малина 30г,"40,70 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3298573/
3310259,Чипсы King Island кокосовые 40г,"170,90 ₽",Москва и Московская область,"153,90 ₽",https://www.detmir.ru/product/index/id/3310259/
3480252,Батончик SOJ Granola bar злаковый со вкусом йогурта и клубники 40г,"74,90 ₽",Москва и Московская область,"64,90 ₽",https://www.detmir.ru/product/index/id/3480252/
3496564,Гранола ОлЛайт медовая с попкорном и бананом 40г,"64,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3496564/
3795010,Соломка Вастэко цельнозерновая из полбы с томатом и орегано без дрожжей 150г,"142,90 ₽",Москва и Московская область,"128,90 ₽",https://www.detmir.ru/product/index/id/3795010/
3954996,Смесь Вкусы Мира клюква-орехи-семечки 50г,"143,70 ₽",Москва и Московская область,"128,90 ₽",https://www.detmir.ru/product/index/id/3954996/
3294941,Ботончик Рототайка на фруктозе абрикос 27г,"26,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3294941/
3649386,Чипсы MOjNO батат-сыр чеддер 75г,"149,90 ₽",Москва и Московская область,"126,90 ₽",https://www.detmir.ru/product/index/id/3649386/
3710571,Батончик Капитан Сильвер из вареной сгущенки в йогуртовой глазури 50г,"29,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3710571/
3710575,Батончик Капитан Сильвер ореховый йод в шоколадной глазури 35г,"29,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3710575/
3498115,Пастила Friends яблоко-персик 5*27г,215 ₽,Москва и Московская область,"186,90 ₽",https://www.detmir.ru/product/index/id/3498115/
3498117,Пастила Friends яблоко-апельсин 5*27г,215 ₽,Москва и Московская область,"186,90 ₽",https://www.detmir.ru/product/index/id/3498117/
3604606,Батончик Ого! фруктовый с облепихой 30г,"53,90 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3604606/
3992464,Батончик мюсли DiYes без сахара черника 25г,"31,10 ₽",Москва и Московская область,"22,90 ₽",https://www.detmir.ru/product/index/id/3992464/
4047036,Чипсы PastiLab овощные свекла-специи 25г,"119,90 ₽",Москва и Московская область,"107,90 ₽",https://www.detmir.ru/product/index/id/4047036/
3991966,Батончик More life банан 40г,"43,70 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3991966/
3277092,Снеки Зеленика сушеный виноград зеленый 20г,209 ₽,Москва и Московская область,"181,90 ₽",https://www.detmir.ru/product/index/id/3277092/
3298574,Батончик Фруктовая Энергия Фрутилад апельсин-брусника 30г,"40,70 ₽",Москва и Московская область,,https://www.detmir.ru/product/index/id/3298574/
3418940,Батончик Ego ореховый миндаль и вишня в кондитерской глазури 35г,"69,70 ₽",Москва и Московская область,"60,90 ₽",https://www.detmir.ru/product/index/id/3418940/
3418941,Батончик Ego ореховый орехи и семечки в кондитерской глазури 35г,"69,70 ₽",Москва и Московская область,"60,90 ₽",https://www.detmir.ru/product/index/id/3418941/
3418943,Батончик Ego ореховый орехи и фрукты 35г,"69,70 ₽",Москва и Московская область,"60,90 ₽",https://www.detmir.ru/product/index/id/3418943/
